UNIX Timestamp,ECG,HR,RR,Marker,time,norm_time
1776408535160855752,0.051,,,,1776408535160855752,0.2676773486
1776408535168547542,0.08,,,,1776408535168547542,0.2684465276
1776408535176239332,0.061,,,,1776408535176239332,0.2692157066
1776408535183931122,0.044,,,,1776408535183931122,0.2699848856
1776408535191622912,0.071,,,,1776408535191622912,0.2707540646
1776408535199314702,0.078,,,,1776408535199314702,0.2715232436
1776408535207006492,0.051,,,,1776408535207006492,0.2722924226
1776408535214698282,0.039,,,,1776408535214698282,0.2730616016
1776408535222390072,0.031,,,,1776408535222390072,0.2738307806
1776408535230081862,0.017,,,,1776408535230081862,0.2745999596
1776408535237773652,0.012,,,,1776408535237773652,0.2753691386
1776408535245465442,0.017,,,,1776408535245465442,0.2761383176
1776408535253157232,0.029,,,,1776408535253157232,0.2769074966
1776408535260849022,0.024,,,,1776408535260849022,0.2776766756
1776408535268540812,0.022,,,,1776408535268540812,0.2784458546
1776408535276232602,0.034,,,,1776408535276232602,0.2792150336
1776408535283924392,0.044,,,,1776408535283924392,0.2799842126
1776408535291616194,0.036,,,,1776408535291616194,0.2807533928
1776408535299307984,0.024,,,,1776408535299307984,0.2815225718
1776408535306999774,0.024,,,,1776408535306999774,0.2822917508
1776408535314691564,0.017,,,,1776408535314691564,0.2830609298
1776408535322383354,0.002,,,,1776408535322383354,0.2838301088
1776408535330075144,0.004,,,,1776408535330075144,0.2845992878
1776408535337766934,0.017,,,,1776408535337766934,0.2853684668
1776408535345458724,0.022,,,,1776408535345458724,0.2861376458
1776408535353150514,0.029,,,,1776408535353150514,0.2869068248
1776408535360842304,0.049,,,,1776408535360842304,0.2876760038
1776408535368534094,0.044,,,,1776408535368534094,0.2884451828
1776408535376225884,0.029,,,,1776408535376225884,0.2892143618
1776408535383917674,0.044,,,,1776408535383917674,0.2899835408
1776408535391609464,0.029,,,,1776408535391609464,0.2907527198
1776408535399301254,-0.014,,,,1776408535399301254,0.2915218988
1776408535406993044,-0.007,,,,1776408535406993044,0.2922910778
1776408535414684834,0.012,,,,1776408535414684834,0.2930602568
1776408535422376624,0.004,,743.0,,1776408535422376624,0.2938294358
1776408535430068414,0.007,,,,1776408535430068414,0.2945986148
1776408535437760204,0.024,,,,1776408535437760204,0.2953677938
1776408535445451994,0.029,,,,1776408535445451994,0.2961369728
1776408535453143784,0.152,,,,1776408535453143784,0.2969061518
1776408535460835574,0.662,,,,1776408535460835574,0.2976753308
1776408535468527364,1.383,,,,1776408535468527364,0.2984445098
1776408535476219154,1.251,,,,1776408535476219154,0.2992136888
1776408535483910944,-0.387,,,,1776408535483910944,0.2999828678
1776408535491602734,-1.879,,,,1776408535491602734,0.3007520468
1776408535499294524,-1.545,,,,1776408535499294524,0.3015212258
1776408535506986314,-0.628,,,,1776408535506986314,0.3022904048
1776408535514678104,-0.353,,,,1776408535514678104,0.3030595838
1776408535522369894,-0.085,,,,1776408535522369894,0.3038287628
1776408535530061684,0.252,,,,1776408535530061684,0.3045979418
1776408535537753474,0.233,,,,1776408535537753474,0.3053671208
1776408535545445264,0.169,,,,1776408535545445264,0.3061362998
1776408535553137054,0.26,,,,1776408535553137054,0.3069054788
1776408535560828844,0.279,,,,1776408535560828844,0.3076746578
1776408535568520634,0.242,,,,1776408535568520634,0.3084438368
1776408535576212424,0.267,,,,1776408535576212424,0.3092130158
1776408535583904214,0.294,,,,1776408535583904214,0.3099821948
1776408535591596004,0.287,,,,1776408535591596004,0.3107513738
1776408535599287794,0.289,,,,1776408535599287794,0.3115205528
1776408535606979584,0.304,,,,1776408535606979584,0.3122897318
1776408535614671374,0.306,,,,1776408535614671374,0.3130589108
1776408535622363164,0.296,,,,1776408535622363164,0.3138280898
1776408535630054954,0.309,,,,1776408535630054954,0.3145972688
1776408535637746744,0.35,,,,1776408535637746744,0.3153664478
1776408535645438534,0.375,,,,1776408535645438534,0.3161356268
1776408535653130324,0.363,,,,1776408535653130324,0.3169048058
1776408535660822114,0.382,,,,1776408535660822114,0.3176739848
1776408535668513904,0.412,,,,1776408535668513904,0.3184431638
1776408535676205694,0.404,,,,1776408535676205694,0.3192123428
1776408535683897484,0.392,,,,1776408535683897484,0.3199815218
1776408535691589274,0.409,,,,1776408535691589274,0.3207507008
1776408535699281064,0.412,,,,1776408535699281064,0.3215198798
1776408535706972854,0.37,,,,1776408535706972854,0.3222890588
1776408535714664644,0.333,,,,1776408535714664644,0.3230582378
1776408535722356434,0.316,,,,1776408535722356434,0.3238274168
1776408535730048224,0.267,,,,1776408535730048224,0.3245965958
1776408535737740014,0.206,,,,1776408535737740014,0.3253657748
1776408535745431804,0.161,,,,1776408535745431804,0.3261349538
1776408535753123594,0.117,,,,1776408535753123594,0.3269041328
1776408535760815384,0.076,,,,1776408535760815384,0.3276733118
1776408535768507174,0.061,,,,1776408535768507174,0.3284424908
1776408535776198964,0.039,,,,1776408535776198964,0.3292116698
1776408535783890754,-0.007,,,,1776408535783890754,0.3299808488
1776408535791582544,-0.041,,,,1776408535791582544,0.3307500278
1776408535799274334,-0.014,,,,1776408535799274334,0.3315192068
1776408535806966124,0.024,,,,1776408535806966124,0.3322883858
1776408535814657914,0.0,,,,1776408535814657914,0.3330575648
1776408535822349704,-0.024,,,,1776408535822349704,0.3338267438
1776408535830041494,-0.004,,,,1776408535830041494,0.3345959228
1776408535837733284,0.002,,,,1776408535837733284,0.3353651018
1776408535845425074,0.002,,,,1776408535845425074,0.3361342808
1776408535853116876,0.007,75.0,,,1776408535853116876,0.336903461
1776408535860808666,0.019,,,,1776408535860808666,0.33767264
1776408535868500456,0.044,,,,1776408535868500456,0.338441819
1776408535876192246,0.053,,,,1776408535876192246,0.339210998
1776408535883884036,0.041,,,,1776408535883884036,0.339980177
1776408535891575826,0.044,,,,1776408535891575826,0.340749356
1776408535899267616,0.053,,,,1776408535899267616,0.341518535
1776408535906959406,0.046,,,,1776408535906959406,0.342287714
1776408535914651196,0.044,,,,1776408535914651196,0.343056893
1776408535922342986,0.053,,,,1776408535922342986,0.343826072
1776408535930034776,0.044,,,,1776408535930034776,0.344595251
1776408535937726566,0.022,,,,1776408535937726566,0.34536443
1776408535945418356,0.019,,,,1776408535945418356,0.346133609
1776408535953110146,0.024,,,,1776408535953110146,0.346902788
1776408535960801936,0.007,,,,1776408535960801936,0.347671967
1776408535968493726,-0.004,,,,1776408535968493726,0.348441146
1776408535976185516,0.009,,,,1776408535976185516,0.349210325
1776408535983877306,0.022,,,,1776408535983877306,0.349979504
1776408535991569096,0.019,,,,1776408535991569096,0.350748683
1776408535999260886,0.029,,,,1776408535999260886,0.351517862
1776408536006952676,0.034,,,,1776408536006952676,0.352287041
1776408536014644466,0.024,,,,1776408536014644466,0.35305622
1776408536022336256,0.022,,,,1776408536022336256,0.353825399
1776408536030028046,0.024,,,,1776408536030028046,0.354594578
1776408536037719836,0.034,,,,1776408536037719836,0.355363757
1776408536045411626,0.039,,,,1776408536045411626,0.356132936
1776408536053103416,0.022,,,,1776408536053103416,0.356902115
