UNIX Timestamp,ECG,HR,RR,Marker,datetime_utc,datetime_local,elapsed_seconds
1776408897594009192,0.031,,,,2026-04-17 06:54:57.594009 UTC,2026-04-17 06:54:57.594009,16.414280208
1776408897601700982,0.031,,,,2026-04-17 06:54:57.601700 UTC,2026-04-17 06:54:57.601700,16.421971998
1776408897609392772,0.036,,,,2026-04-17 06:54:57.609392 UTC,2026-04-17 06:54:57.609392,16.429663788
1776408897617084562,0.041,,,,2026-04-17 06:54:57.617084 UTC,2026-04-17 06:54:57.617084,16.437355578
1776408897624776352,0.044,,809.0,,2026-04-17 06:54:57.624776 UTC,2026-04-17 06:54:57.624776,16.445047368
1776408897632468142,0.049,,,,2026-04-17 06:54:57.632468 UTC,2026-04-17 06:54:57.632468,16.452739158
1776408897640159932,0.053,,,,2026-04-17 06:54:57.640159 UTC,2026-04-17 06:54:57.640159,16.460430948
1776408897647851722,0.056,,,,2026-04-17 06:54:57.647851 UTC,2026-04-17 06:54:57.647851,16.468122738
1776408897655543512,0.058,,,,2026-04-17 06:54:57.655543 UTC,2026-04-17 06:54:57.655543,16.475814528
1776408897663235302,0.061,,,,2026-04-17 06:54:57.663235 UTC,2026-04-17 06:54:57.663235,16.483506318
1776408897670927092,0.063,,,,2026-04-17 06:54:57.670927 UTC,2026-04-17 06:54:57.670927,16.491198108
1776408897678618882,0.066,,,,2026-04-17 06:54:57.678618 UTC,2026-04-17 06:54:57.678618,16.498889898
1776408897686310672,0.076,,,,2026-04-17 06:54:57.686310 UTC,2026-04-17 06:54:57.686310,16.506581688
1776408897694002462,0.085,,,,2026-04-17 06:54:57.694002 UTC,2026-04-17 06:54:57.694002,16.514273478
1776408897701694252,0.085,,,,2026-04-17 06:54:57.701694 UTC,2026-04-17 06:54:57.701694,16.521965268
1776408897709386042,0.083,,,,2026-04-17 06:54:57.709386 UTC,2026-04-17 06:54:57.709386,16.529657058
1776408897717077832,0.095,,,,2026-04-17 06:54:57.717077 UTC,2026-04-17 06:54:57.717077,16.537348848
1776408897724769622,0.112,,,,2026-04-17 06:54:57.724769 UTC,2026-04-17 06:54:57.724769,16.545040638
1776408897732461412,0.122,,,,2026-04-17 06:54:57.732461 UTC,2026-04-17 06:54:57.732461,16.552732428
1776408897740153202,0.127,,,,2026-04-17 06:54:57.740153 UTC,2026-04-17 06:54:57.740153,16.560424218
1776408897747844992,0.117,,,,2026-04-17 06:54:57.747844 UTC,2026-04-17 06:54:57.747844,16.568116008
1776408897755536782,0.105,,,,2026-04-17 06:54:57.755536 UTC,2026-04-17 06:54:57.755536,16.575807798
1776408897763228572,0.11,,,,2026-04-17 06:54:57.763228 UTC,2026-04-17 06:54:57.763228,16.583499588
1776408897770920362,0.09,,,,2026-04-17 06:54:57.770920 UTC,2026-04-17 06:54:57.770920,16.591191378
1776408897778612152,0.063,,,,2026-04-17 06:54:57.778612 UTC,2026-04-17 06:54:57.778612,16.598883168
1776408897786303942,0.071,,,,2026-04-17 06:54:57.786303 UTC,2026-04-17 06:54:57.786303,16.606574958
1776408897793995732,0.083,,,,2026-04-17 06:54:57.793995 UTC,2026-04-17 06:54:57.793995,16.614266748
1776408897801687522,0.078,,,,2026-04-17 06:54:57.801687 UTC,2026-04-17 06:54:57.801687,16.621958538
1776408897809379312,0.078,,,,2026-04-17 06:54:57.809379 UTC,2026-04-17 06:54:57.809379,16.629650328
1776408897817071102,0.083,,,,2026-04-17 06:54:57.817071 UTC,2026-04-17 06:54:57.817071,16.637342118
1776408897824762892,0.085,,,,2026-04-17 06:54:57.824762 UTC,2026-04-17 06:54:57.824762,16.645033908
1776408897832454682,0.213,,,,2026-04-17 06:54:57.832454 UTC,2026-04-17 06:54:57.832454,16.652725698
1776408897840146472,0.677,,,,2026-04-17 06:54:57.840146 UTC,2026-04-17 06:54:57.840146,16.660417488
1776408897847838262,1.283,,,,2026-04-17 06:54:57.847838 UTC,2026-04-17 06:54:57.847838,16.668109278
1776408897855530052,1.05,,,,2026-04-17 06:54:57.855530 UTC,2026-04-17 06:54:57.855530,16.675801068
1776408897863221842,-0.453,,,,2026-04-17 06:54:57.863221 UTC,2026-04-17 06:54:57.863221,16.683492858
1776408897870913632,-1.624,,,,2026-04-17 06:54:57.870913 UTC,2026-04-17 06:54:57.870913,16.691184648
1776408897878605422,-1.239,,,,2026-04-17 06:54:57.878605 UTC,2026-04-17 06:54:57.878605,16.698876438
1776408897886297212,-0.49,,,,2026-04-17 06:54:57.886297 UTC,2026-04-17 06:54:57.886297,16.706568228
1776408897893989002,-0.242,,,,2026-04-17 06:54:57.893989 UTC,2026-04-17 06:54:57.893989,16.714260018
1776408897901680792,0.024,,,,2026-04-17 06:54:57.901680 UTC,2026-04-17 06:54:57.901680,16.721951808
1776408897909372582,0.262,,,,2026-04-17 06:54:57.909372 UTC,2026-04-17 06:54:57.909372,16.729643598
1776408897917064372,0.215,,,,2026-04-17 06:54:57.917064 UTC,2026-04-17 06:54:57.917064,16.737335388
1776408897924756162,0.191,,,,2026-04-17 06:54:57.924756 UTC,2026-04-17 06:54:57.924756,16.745027178
1776408897932447952,0.272,,,,2026-04-17 06:54:57.932447 UTC,2026-04-17 06:54:57.932447,16.752718968
1776408897940139742,0.277,,,,2026-04-17 06:54:57.940139 UTC,2026-04-17 06:54:57.940139,16.760410758
1776408897947831532,0.257,,,,2026-04-17 06:54:57.947831 UTC,2026-04-17 06:54:57.947831,16.768102548
1776408897955523322,0.279,,,,2026-04-17 06:54:57.955523 UTC,2026-04-17 06:54:57.955523,16.775794338
1776408897963215112,0.289,,,,2026-04-17 06:54:57.963215 UTC,2026-04-17 06:54:57.963215,16.783486128
1776408897970906902,0.282,,,,2026-04-17 06:54:57.970906 UTC,2026-04-17 06:54:57.970906,16.791177918
1776408897978598692,0.291,,,,2026-04-17 06:54:57.978598 UTC,2026-04-17 06:54:57.978598,16.798869708
1776408897986290482,0.301,,,,2026-04-17 06:54:57.986290 UTC,2026-04-17 06:54:57.986290,16.806561498
1776408897993982272,0.299,,,,2026-04-17 06:54:57.993982 UTC,2026-04-17 06:54:57.993982,16.814253288
1776408898001674062,0.301,,,,2026-04-17 06:54:58.001674 UTC,2026-04-17 06:54:58.001674,16.821945078
1776408898009365852,0.316,,,,2026-04-17 06:54:58.009365 UTC,2026-04-17 06:54:58.009365,16.829636868
1776408898017057642,0.328,,,,2026-04-17 06:54:58.017057 UTC,2026-04-17 06:54:58.017057,16.837328658
1776408898024749444,0.338,,,,2026-04-17 06:54:58.024749 UTC,2026-04-17 06:54:58.024749,16.84502046
1776408898032441443,0.348,,,,2026-04-17 06:54:58.032441 UTC,2026-04-17 06:54:58.032441,16.852712459
1776408898040133442,0.355,,,,2026-04-17 06:54:58.040133 UTC,2026-04-17 06:54:58.040133,16.860404458
1776408898047825441,0.363,,,,2026-04-17 06:54:58.047825 UTC,2026-04-17 06:54:58.047825,16.868096457
1776408898055517440,0.368,,,,2026-04-17 06:54:58.055517 UTC,2026-04-17 06:54:58.055517,16.875788456
1776408898063209439,0.363,,,,2026-04-17 06:54:58.063209 UTC,2026-04-17 06:54:58.063209,16.883480455
1776408898070901438,0.355,,,,2026-04-17 06:54:58.070901 UTC,2026-04-17 06:54:58.070901,16.891172454
1776408898078593437,0.341,,,,2026-04-17 06:54:58.078593 UTC,2026-04-17 06:54:58.078593,16.898864453
1776408898086285436,0.318,,,,2026-04-17 06:54:58.086285 UTC,2026-04-17 06:54:58.086285,16.906556452
1776408898093977435,0.291,,,,2026-04-17 06:54:58.093977 UTC,2026-04-17 06:54:58.093977,16.914248451
1776408898101669434,0.255,,,,2026-04-17 06:54:58.101669 UTC,2026-04-17 06:54:58.101669,16.92194045
1776408898109361433,0.215,,,,2026-04-17 06:54:58.109361 UTC,2026-04-17 06:54:58.109361,16.929632449
1776408898117053432,0.179,,,,2026-04-17 06:54:58.117053 UTC,2026-04-17 06:54:58.117053,16.937324448
1776408898124745431,0.142,,,,2026-04-17 06:54:58.124745 UTC,2026-04-17 06:54:58.124745,16.945016447
1776408898132437430,0.112,,,,2026-04-17 06:54:58.132437 UTC,2026-04-17 06:54:58.132437,16.952708446
1776408898140129429,0.085,,,,2026-04-17 06:54:58.140129 UTC,2026-04-17 06:54:58.140129,16.960400445
1776408898147821428,0.058,,,,2026-04-17 06:54:58.147821 UTC,2026-04-17 06:54:58.147821,16.968092444
1776408898155513427,0.029,,,,2026-04-17 06:54:58.155513 UTC,2026-04-17 06:54:58.155513,16.975784443
1776408898163205426,0.009,,,,2026-04-17 06:54:58.163205 UTC,2026-04-17 06:54:58.163205,16.983476442
1776408898170897425,0.002,,,,2026-04-17 06:54:58.170897 UTC,2026-04-17 06:54:58.170897,16.991168441
1776408898178589424,0.0,,,,2026-04-17 06:54:58.178589 UTC,2026-04-17 06:54:58.178589,16.99886044
1776408898186281423,0.0,,,,2026-04-17 06:54:58.186281 UTC,2026-04-17 06:54:58.186281,17.006552439
1776408898193973422,0.007,,,,2026-04-17 06:54:58.193973 UTC,2026-04-17 06:54:58.193973,17.014244438
1776408898201665421,0.012,,,,2026-04-17 06:54:58.201665 UTC,2026-04-17 06:54:58.201665,17.021936437
1776408898209357420,0.009,,,,2026-04-17 06:54:58.209357 UTC,2026-04-17 06:54:58.209357,17.029628436
1776408898217049419,0.017,,,,2026-04-17 06:54:58.217049 UTC,2026-04-17 06:54:58.217049,17.037320435
1776408898224741418,0.029,,,,2026-04-17 06:54:58.224741 UTC,2026-04-17 06:54:58.224741,17.045012434
1776408898232433417,0.026,,,,2026-04-17 06:54:58.232433 UTC,2026-04-17 06:54:58.232433,17.052704433
1776408898240125416,0.022,,,,2026-04-17 06:54:58.240125 UTC,2026-04-17 06:54:58.240125,17.060396432
1776408898247817415,0.022,,,,2026-04-17 06:54:58.247817 UTC,2026-04-17 06:54:58.247817,17.068088431
1776408898255509414,0.019,,,,2026-04-17 06:54:58.255509 UTC,2026-04-17 06:54:58.255509,17.07578043
1776408898263201413,0.017,,,,2026-04-17 06:54:58.263201 UTC,2026-04-17 06:54:58.263201,17.083472429
1776408898270893412,0.024,,,,2026-04-17 06:54:58.270893 UTC,2026-04-17 06:54:58.270893,17.091164428
1776408898278585411,0.026,,,,2026-04-17 06:54:58.278585 UTC,2026-04-17 06:54:58.278585,17.098856427
1776408898286277410,0.031,,,,2026-04-17 06:54:58.286277 UTC,2026-04-17 06:54:58.286277,17.106548426
1776408898293969409,0.036,,,,2026-04-17 06:54:58.293969 UTC,2026-04-17 06:54:58.293969,17.114240425
1776408898301661408,0.029,,,,2026-04-17 06:54:58.301661 UTC,2026-04-17 06:54:58.301661,17.121932424
1776408898309353407,0.022,,,,2026-04-17 06:54:58.309353 UTC,2026-04-17 06:54:58.309353,17.129624423
1776408898317045406,0.024,,,,2026-04-17 06:54:58.317045 UTC,2026-04-17 06:54:58.317045,17.137316422
1776408898324737405,0.024,,,,2026-04-17 06:54:58.324737 UTC,2026-04-17 06:54:58.324737,17.145008421
1776408898332429404,0.022,,,,2026-04-17 06:54:58.332429 UTC,2026-04-17 06:54:58.332429,17.15270042
1776408898340121403,0.026,,,,2026-04-17 06:54:58.340121 UTC,2026-04-17 06:54:58.340121,17.160392419
1776408898347813402,0.026,,,,2026-04-17 06:54:58.347813 UTC,2026-04-17 06:54:58.347813,17.168084418
1776408898355505401,0.019,,,,2026-04-17 06:54:58.355505 UTC,2026-04-17 06:54:58.355505,17.175776417
1776408898363197400,0.017,,,,2026-04-17 06:54:58.363197 UTC,2026-04-17 06:54:58.363197,17.183468416
1776408898370889399,0.014,,,,2026-04-17 06:54:58.370889 UTC,2026-04-17 06:54:58.370889,17.191160415
1776408898378581398,0.002,,,,2026-04-17 06:54:58.378581 UTC,2026-04-17 06:54:58.378581,17.198852414
1776408898386273397,0.004,,,,2026-04-17 06:54:58.386273 UTC,2026-04-17 06:54:58.386273,17.206544413
1776408898393965396,0.019,,,,2026-04-17 06:54:58.393965 UTC,2026-04-17 06:54:58.393965,17.214236412
1776408898401657395,0.014,,,,2026-04-17 06:54:58.401657 UTC,2026-04-17 06:54:58.401657,17.221928411
1776408898409349394,0.004,,780.0,,2026-04-17 06:54:58.409349 UTC,2026-04-17 06:54:58.409349,17.22962041
1776408898417041393,0.012,,,,2026-04-17 06:54:58.417041 UTC,2026-04-17 06:54:58.417041,17.237312409
1776408898424733392,0.017,,,,2026-04-17 06:54:58.424733 UTC,2026-04-17 06:54:58.424733,17.245004408
1776408898432425391,0.017,,,,2026-04-17 06:54:58.432425 UTC,2026-04-17 06:54:58.432425,17.252696407
1776408898440117390,0.022,,,,2026-04-17 06:54:58.440117 UTC,2026-04-17 06:54:58.440117,17.260388406
1776408898447809389,0.029,,,,2026-04-17 06:54:58.447809 UTC,2026-04-17 06:54:58.447809,17.268080405
1776408898455501388,0.031,,,,2026-04-17 06:54:58.455501 UTC,2026-04-17 06:54:58.455501,17.275772404
1776408898463193387,0.036,,,,2026-04-17 06:54:58.463193 UTC,2026-04-17 06:54:58.463193,17.283464403
1776408898470885386,0.039,,,,2026-04-17 06:54:58.470885 UTC,2026-04-17 06:54:58.470885,17.291156402
1776408898478577385,0.041,,,,2026-04-17 06:54:58.478577 UTC,2026-04-17 06:54:58.478577,17.298848401
1776408898486269384,0.041,,,,2026-04-17 06:54:58.486269 UTC,2026-04-17 06:54:58.486269,17.3065404
1776408898493961383,0.036,,,,2026-04-17 06:54:58.493961 UTC,2026-04-17 06:54:58.493961,17.314232399
1776408898501653382,0.036,,,,2026-04-17 06:54:58.501653 UTC,2026-04-17 06:54:58.501653,17.321924398
1776408898509345381,0.046,,,,2026-04-17 06:54:58.509345 UTC,2026-04-17 06:54:58.509345,17.329616397
1776408898517037380,0.056,,,,2026-04-17 06:54:58.517037 UTC,2026-04-17 06:54:58.517037,17.337308396
1776408898524729379,0.063,,,,2026-04-17 06:54:58.524729 UTC,2026-04-17 06:54:58.524729,17.345000395
1776408898532421378,0.068,,,,2026-04-17 06:54:58.532421 UTC,2026-04-17 06:54:58.532421,17.352692394
1776408898540113377,0.078,,,,2026-04-17 06:54:58.540113 UTC,2026-04-17 06:54:58.540113,17.360384393
1776408898547805376,0.093,,,,2026-04-17 06:54:58.547805 UTC,2026-04-17 06:54:58.547805,17.368076392
1776408898555497375,0.103,,,,2026-04-17 06:54:58.555497 UTC,2026-04-17 06:54:58.555497,17.375768391
1776408898563189374,0.1,,,,2026-04-17 06:54:58.563189 UTC,2026-04-17 06:54:58.563189,17.38346039
1776408898570881373,0.095,,,,2026-04-17 06:54:58.570881 UTC,2026-04-17 06:54:58.570881,17.391152389
1776408898578573372,0.088,,,,2026-04-17 06:54:58.578573 UTC,2026-04-17 06:54:58.578573,17.398844388
1776408898586265384,0.071,76.0,,,2026-04-17 06:54:58.586265 UTC,2026-04-17 06:54:58.586265,17.4065364
1776408898593957243,0.058,,,,2026-04-17 06:54:58.593957 UTC,2026-04-17 06:54:58.593957,17.414228259
1776408898601649102,0.053,,,,2026-04-17 06:54:58.601649 UTC,2026-04-17 06:54:58.601649,17.421920118
1776408898609340961,0.058,,,,2026-04-17 06:54:58.609340 UTC,2026-04-17 06:54:58.609340,17.429611977
1776408898617032820,0.063,,,,2026-04-17 06:54:58.617032 UTC,2026-04-17 06:54:58.617032,17.437303836
1776408898624724679,0.063,,,,2026-04-17 06:54:58.624724 UTC,2026-04-17 06:54:58.624724,17.444995695
1776408898632416538,0.063,,,,2026-04-17 06:54:58.632416 UTC,2026-04-17 06:54:58.632416,17.452687554
1776408898640108397,0.056,,,,2026-04-17 06:54:58.640108 UTC,2026-04-17 06:54:58.640108,17.460379413
1776408898647800256,0.11,,,,2026-04-17 06:54:58.647800 UTC,2026-04-17 06:54:58.647800,17.468071272
1776408898655492115,0.422,,,,2026-04-17 06:54:58.655492 UTC,2026-04-17 06:54:58.655492,17.475763131
1776408898663183974,1.067,,,,2026-04-17 06:54:58.663183 UTC,2026-04-17 06:54:58.663183,17.48345499
1776408898670875833,1.327,,,,2026-04-17 06:54:58.670875 UTC,2026-04-17 06:54:58.670875,17.491146849
1776408898678567692,0.206,,,,2026-04-17 06:54:58.678567 UTC,2026-04-17 06:54:58.678567,17.498838708
1776408898686259551,-1.374,,,,2026-04-17 06:54:58.686259 UTC,2026-04-17 06:54:58.686259,17.506530567
1776408898693951410,-1.54,,,,2026-04-17 06:54:58.693951 UTC,2026-04-17 06:54:58.693951,17.514222426
1776408898701643269,-0.77,,,,2026-04-17 06:54:58.701643 UTC,2026-04-17 06:54:58.701643,17.521914285
1776408898709335128,-0.397,,,,2026-04-17 06:54:58.709335 UTC,2026-04-17 06:54:58.709335,17.529606144
1776408898717026987,-0.164,,,,2026-04-17 06:54:58.717026 UTC,2026-04-17 06:54:58.717026,17.537298003
1776408898724718846,0.186,,,,2026-04-17 06:54:58.724718 UTC,2026-04-17 06:54:58.724718,17.544989862
1776408898732410705,0.255,,,,2026-04-17 06:54:58.732410 UTC,2026-04-17 06:54:58.732410,17.552681721
1776408898740102564,0.181,,,,2026-04-17 06:54:58.740102 UTC,2026-04-17 06:54:58.740102,17.56037358
1776408898747794423,0.247,,,,2026-04-17 06:54:58.747794 UTC,2026-04-17 06:54:58.747794,17.568065439
1776408898755486282,0.301,,,,2026-04-17 06:54:58.755486 UTC,2026-04-17 06:54:58.755486,17.575757298
1776408898763178141,0.269,,,,2026-04-17 06:54:58.763178 UTC,2026-04-17 06:54:58.763178,17.583449157
1776408898770870000,0.269,,,,2026-04-17 06:54:58.770870 UTC,2026-04-17 06:54:58.770870,17.591141016
1776408898778561859,0.296,,,,2026-04-17 06:54:58.778561 UTC,2026-04-17 06:54:58.778561,17.598832875
1776408898786253718,0.301,,,,2026-04-17 06:54:58.786253 UTC,2026-04-17 06:54:58.786253,17.606524734
1776408898793945577,0.296,,,,2026-04-17 06:54:58.793945 UTC,2026-04-17 06:54:58.793945,17.614216593
1776408898801637436,0.306,,,,2026-04-17 06:54:58.801637 UTC,2026-04-17 06:54:58.801637,17.621908452
1776408898809329295,0.314,,,,2026-04-17 06:54:58.809329 UTC,2026-04-17 06:54:58.809329,17.629600311
1776408898817021154,0.323,,,,2026-04-17 06:54:58.817021 UTC,2026-04-17 06:54:58.817021,17.63729217
1776408898824713013,0.338,,,,2026-04-17 06:54:58.824713 UTC,2026-04-17 06:54:58.824713,17.644984029
1776408898832404872,0.348,,,,2026-04-17 06:54:58.832404 UTC,2026-04-17 06:54:58.832404,17.652675888
1776408898840096731,0.35,,,,2026-04-17 06:54:58.840096 UTC,2026-04-17 06:54:58.840096,17.660367747
1776408898847788590,0.36,,,,2026-04-17 06:54:58.847788 UTC,2026-04-17 06:54:58.847788,17.668059606
1776408898855480449,0.372,,,,2026-04-17 06:54:58.855480 UTC,2026-04-17 06:54:58.855480,17.675751465
1776408898863172308,0.382,,,,2026-04-17 06:54:58.863172 UTC,2026-04-17 06:54:58.863172,17.683443324
1776408898870864167,0.39,,,,2026-04-17 06:54:58.870864 UTC,2026-04-17 06:54:58.870864,17.691135183
1776408898878556026,0.395,,,,2026-04-17 06:54:58.878556 UTC,2026-04-17 06:54:58.878556,17.698827042
1776408898886247885,0.387,,,,2026-04-17 06:54:58.886247 UTC,2026-04-17 06:54:58.886247,17.706518901
1776408898893939744,0.368,,,,2026-04-17 06:54:58.893939 UTC,2026-04-17 06:54:58.893939,17.71421076
1776408898901631603,0.343,,,,2026-04-17 06:54:58.901631 UTC,2026-04-17 06:54:58.901631,17.721902619
1776408898909323462,0.314,,,,2026-04-17 06:54:58.909323 UTC,2026-04-17 06:54:58.909323,17.729594478
1776408898917015321,0.282,,,,2026-04-17 06:54:58.917015 UTC,2026-04-17 06:54:58.917015,17.737286337
1776408898924707180,0.242,,,,2026-04-17 06:54:58.924707 UTC,2026-04-17 06:54:58.924707,17.744978196
1776408898932399039,0.196,,,,2026-04-17 06:54:58.932399 UTC,2026-04-17 06:54:58.932399,17.752670055
1776408898940090898,0.149,,,,2026-04-17 06:54:58.940090 UTC,2026-04-17 06:54:58.940090,17.760361914
1776408898947782757,0.105,,,,2026-04-17 06:54:58.947782 UTC,2026-04-17 06:54:58.947782,17.768053773
1776408898955474616,0.068,,,,2026-04-17 06:54:58.955474 UTC,2026-04-17 06:54:58.955474,17.775745632
1776408898963166475,0.044,,,,2026-04-17 06:54:58.963166 UTC,2026-04-17 06:54:58.963166,17.783437491
1776408898970858334,0.029,,,,2026-04-17 06:54:58.970858 UTC,2026-04-17 06:54:58.970858,17.79112935
1776408898978550193,0.004,,,,2026-04-17 06:54:58.978550 UTC,2026-04-17 06:54:58.978550,17.798821209
1776408898986242052,-0.014,,,,2026-04-17 06:54:58.986242 UTC,2026-04-17 06:54:58.986242,17.806513068
1776408898993933911,-0.012,,,,2026-04-17 06:54:58.993933 UTC,2026-04-17 06:54:58.993933,17.814204927
1776408899001625770,-0.002,,,,2026-04-17 06:54:59.001625 UTC,2026-04-17 06:54:59.001625,17.821896786
1776408899009317629,-0.004,,,,2026-04-17 06:54:59.009317 UTC,2026-04-17 06:54:59.009317,17.829588645
1776408899017009488,-0.007,,,,2026-04-17 06:54:59.017009 UTC,2026-04-17 06:54:59.017009,17.837280504
1776408899024701347,0.0,,,,2026-04-17 06:54:59.024701 UTC,2026-04-17 06:54:59.024701,17.844972363
1776408899032393206,0.004,,,,2026-04-17 06:54:59.032393 UTC,2026-04-17 06:54:59.032393,17.852664222
1776408899040085065,0.002,,,,2026-04-17 06:54:59.040085 UTC,2026-04-17 06:54:59.040085,17.860356081
1776408899047776924,0.004,,,,2026-04-17 06:54:59.047776 UTC,2026-04-17 06:54:59.047776,17.86804794
1776408899055468783,0.019,,,,2026-04-17 06:54:59.055468 UTC,2026-04-17 06:54:59.055468,17.875739799
1776408899063160642,0.026,,,,2026-04-17 06:54:59.063160 UTC,2026-04-17 06:54:59.063160,17.883431658
1776408899070852501,0.022,,,,2026-04-17 06:54:59.070852 UTC,2026-04-17 06:54:59.070852,17.891123517
1776408899078544360,0.029,,,,2026-04-17 06:54:59.078544 UTC,2026-04-17 06:54:59.078544,17.898815376
1776408899086236219,0.036,,,,2026-04-17 06:54:59.086236 UTC,2026-04-17 06:54:59.086236,17.906507235
1776408899093928078,0.031,,,,2026-04-17 06:54:59.093928 UTC,2026-04-17 06:54:59.093928,17.914199094
1776408899101619937,0.029,,,,2026-04-17 06:54:59.101619 UTC,2026-04-17 06:54:59.101619,17.921890953
1776408899109311796,0.036,,,,2026-04-17 06:54:59.109311 UTC,2026-04-17 06:54:59.109311,17.929582812
1776408899117003655,0.036,,,,2026-04-17 06:54:59.117003 UTC,2026-04-17 06:54:59.117003,17.937274671
1776408899124695514,0.031,,,,2026-04-17 06:54:59.124695 UTC,2026-04-17 06:54:59.124695,17.94496653
1776408899132387373,0.034,,,,2026-04-17 06:54:59.132387 UTC,2026-04-17 06:54:59.132387,17.952658389
1776408899140079232,0.034,,,,2026-04-17 06:54:59.140079 UTC,2026-04-17 06:54:59.140079,17.960350248
1776408899147771152,0.031,,,,2026-04-17 06:54:59.147771 UTC,2026-04-17 06:54:59.147771,17.968042168
1776408899155463011,0.034,,,,2026-04-17 06:54:59.155463 UTC,2026-04-17 06:54:59.155463,17.975734027
1776408899163154870,0.036,,,,2026-04-17 06:54:59.163154 UTC,2026-04-17 06:54:59.163154,17.983425886
1776408899170846729,0.039,,,,2026-04-17 06:54:59.170846 UTC,2026-04-17 06:54:59.170846,17.991117745
1776408899178538588,0.034,,768.0,,2026-04-17 06:54:59.178538 UTC,2026-04-17 06:54:59.178538,17.998809604
1776408899186230447,0.031,,,,2026-04-17 06:54:59.186230 UTC,2026-04-17 06:54:59.186230,18.006501463
1776408899193922306,0.039,,,,2026-04-17 06:54:59.193922 UTC,2026-04-17 06:54:59.193922,18.014193322
1776408899201614165,0.039,,,,2026-04-17 06:54:59.201614 UTC,2026-04-17 06:54:59.201614,18.021885181
1776408899209306024,0.039,,,,2026-04-17 06:54:59.209306 UTC,2026-04-17 06:54:59.209306,18.02957704
1776408899216997883,0.044,,,,2026-04-17 06:54:59.216997 UTC,2026-04-17 06:54:59.216997,18.037268899
1776408899224689742,0.036,,,,2026-04-17 06:54:59.224689 UTC,2026-04-17 06:54:59.224689,18.044960758
1776408899232381601,0.019,,,,2026-04-17 06:54:59.232381 UTC,2026-04-17 06:54:59.232381,18.052652617
1776408899240073460,0.024,,,,2026-04-17 06:54:59.240073 UTC,2026-04-17 06:54:59.240073,18.060344476
1776408899247765319,0.044,,,,2026-04-17 06:54:59.247765 UTC,2026-04-17 06:54:59.247765,18.068036335
1776408899255457178,0.041,,,,2026-04-17 06:54:59.255457 UTC,2026-04-17 06:54:59.255457,18.075728194
1776408899263149037,0.039,,,,2026-04-17 06:54:59.263149 UTC,2026-04-17 06:54:59.263149,18.083420053
1776408899270840896,0.044,,,,2026-04-17 06:54:59.270840 UTC,2026-04-17 06:54:59.270840,18.091111912
1776408899278532755,0.036,,,,2026-04-17 06:54:59.278532 UTC,2026-04-17 06:54:59.278532,18.098803771
1776408899286224614,0.031,,,,2026-04-17 06:54:59.286224 UTC,2026-04-17 06:54:59.286224,18.10649563
1776408899293916473,0.041,,,,2026-04-17 06:54:59.293916 UTC,2026-04-17 06:54:59.293916,18.114187489
1776408899301608332,0.053,,,,2026-04-17 06:54:59.301608 UTC,2026-04-17 06:54:59.301608,18.121879348
1776408899309300191,0.058,,,,2026-04-17 06:54:59.309300 UTC,2026-04-17 06:54:59.309300,18.129571207
1776408899316992050,0.063,,,,2026-04-17 06:54:59.316992 UTC,2026-04-17 06:54:59.316992,18.137263066
1776408899324683909,0.063,,,,2026-04-17 06:54:59.324683 UTC,2026-04-17 06:54:59.324683,18.144954925
1776408899332375768,0.066,,,,2026-04-17 06:54:59.332375 UTC,2026-04-17 06:54:59.332375,18.152646784
1776408899340067627,0.083,,,,2026-04-17 06:54:59.340067 UTC,2026-04-17 06:54:59.340067,18.160338643
1776408899347759486,0.1,,,,2026-04-17 06:54:59.347759 UTC,2026-04-17 06:54:59.347759,18.168030502
1776408899355451345,0.1,,,,2026-04-17 06:54:59.355451 UTC,2026-04-17 06:54:59.355451,18.175722361
1776408899363143204,0.093,,,,2026-04-17 06:54:59.363143 UTC,2026-04-17 06:54:59.363143,18.18341422
1776408899370835063,0.083,,,,2026-04-17 06:54:59.370835 UTC,2026-04-17 06:54:59.370835,18.191106079
1776408899378526922,0.068,,,,2026-04-17 06:54:59.378526 UTC,2026-04-17 06:54:59.378526,18.198797938
1776408899386218781,0.053,,,,2026-04-17 06:54:59.386218 UTC,2026-04-17 06:54:59.386218,18.206489797
1776408899393910640,0.036,,,,2026-04-17 06:54:59.393910 UTC,2026-04-17 06:54:59.393910,18.214181656
1776408899401602499,0.029,,,,2026-04-17 06:54:59.401602 UTC,2026-04-17 06:54:59.401602,18.221873515
1776408899409294358,0.041,,,,2026-04-17 06:54:59.409294 UTC,2026-04-17 06:54:59.409294,18.229565374
1776408899416986217,0.046,,,,2026-04-17 06:54:59.416986 UTC,2026-04-17 06:54:59.416986,18.237257233
1776408899424678076,0.044,,,,2026-04-17 06:54:59.424678 UTC,2026-04-17 06:54:59.424678,18.244949092
1776408899432369935,0.041,,,,2026-04-17 06:54:59.432369 UTC,2026-04-17 06:54:59.432369,18.252640951
1776408899440061794,0.071,,,,2026-04-17 06:54:59.440061 UTC,2026-04-17 06:54:59.440061,18.26033281
1776408899447753653,0.287,,,,2026-04-17 06:54:59.447753 UTC,2026-04-17 06:54:59.447753,18.268024669
1776408899455445512,0.871,,,,2026-04-17 06:54:59.455445 UTC,2026-04-17 06:54:59.455445,18.275716528
1776408899463137371,1.391,,,,2026-04-17 06:54:59.463137 UTC,2026-04-17 06:54:59.463137,18.283408387
