time,ecg,hr,rr,marker,norm_time
1741758046038961861,-0.117,,,,0.221094795
1741758046046665565,-0.12,,,,0.2218651654
1741758046054369269,-0.11,,,,0.2226355358
1741758046062072973,-0.117,,,,0.2234059062
1741758046069776677,-0.166,,,,0.2241762766
1741758046077480434,-0.269,77.0,,,0.2249466523
1741758046085184138,-0.22,,,,0.2257170227
1741758046092887842,0.228,,,,0.2264873931
1741758046100591546,0.917,,,,0.2272577635
1741758046108295250,1.369,,,,0.2280281339
1741758046115998954,1.03,,,,0.2287985043
1741758046123702658,0.12,,,,0.2295688747
1741758046131406362,-0.279,,,,0.2303392451
1741758046139110066,-0.095,,,,0.2311096155
1741758046146813770,-0.09,,,,0.2318799859
1741758046154517474,-0.22,,,,0.2326503563
1741758046162221178,-0.188,,,,0.2334207267
1741758046169924882,-0.137,,,,0.2341910971
1741758046177628586,-0.159,,,,0.2349614675
1741758046185332290,-0.149,,,,0.2357318379
1741758046193035994,-0.115,,,,0.2365022083
1741758046200739698,-0.112,,,,0.2372725787
1741758046208443402,-0.105,,,,0.2380429491
1741758046216147106,-0.078,,,,0.2388133195
1741758046223850810,-0.066,,,,0.2395836899
1741758046231554514,-0.049,,890.0,,0.2403540603
1741758046239258218,-0.031,,,,0.2411244307
1741758046246961922,-0.009,,,,0.2418948011
1741758046254665626,0.024,,,,0.2426651715
1741758046262369330,0.053,,,,0.2434355419
1741758046270073034,0.093,,,,0.2442059123
1741758046277776738,0.139,,,,0.2449762827
1741758046285480442,0.191,,,,0.2457466531
1741758046293184146,0.252,,,,0.2465170235
1741758046300887850,0.304,,,,0.2472873939
1741758046308591554,0.345,,,,0.2480577643
1741758046316295258,0.382,,,,0.2488281347
1741758046323998962,0.395,,,,0.2495985051
1741758046331702666,0.39,,,,0.2503688755
1741758046339406370,0.35,,,,0.2511392459
1741758046347110074,0.269,,,,0.2519096163
1741758046354813778,0.157,,,,0.2526799867
1741758046362517482,0.022,,,,0.2534503571
1741758046370221186,-0.098,,,,0.2542207275
1741758046377924890,-0.191,,,,0.2549910979
1741758046385628594,-0.26,,,,0.2557614683
1741758046393332298,-0.296,,,,0.2565318387
1741758046401036002,-0.321,,,,0.2573022091
1741758046408739706,-0.326,,,,0.2580725795
1741758046416443410,-0.318,,,,0.2588429499
1741758046424147114,-0.316,,,,0.2596133203
1741758046431850818,-0.306,,,,0.2603836907
1741758046439554522,-0.294,,,,0.2611540611
1741758046447258226,-0.282,,,,0.2619244315
1741758046454961930,-0.269,,,,0.2626948019
1741758046462665634,-0.267,,,,0.2634651723
1741758046470369338,-0.257,,,,0.2642355427
1741758046478073042,-0.245,,,,0.2650059131
1741758046485776746,-0.238,,,,0.2657762835
1741758046493480450,-0.23,,,,0.2665466539
1741758046501184154,-0.228,,,,0.2673170243
1741758046508887858,-0.218,,,,0.2680873947
1741758046516591562,-0.206,,,,0.2688577651
1741758046524295266,-0.208,,,,0.2696281355
1741758046531998970,-0.206,,,,0.2703985059
1741758046539702674,-0.201,,,,0.2711688763
1741758046547406378,-0.196,,,,0.2719392467
1741758046555110082,-0.186,,,,0.2727096171
1741758046562813786,-0.188,,,,0.2734799875
1741758046570517490,-0.184,,,,0.2742503579
1741758046578221194,-0.179,,,,0.2750207283
1741758046585924898,-0.179,,,,0.2757910987
1741758046593628602,-0.176,,,,0.2765614691
1741758046601332306,-0.174,,,,0.2773318395
1741758046609036010,-0.174,,,,0.2781022099
1741758046616739714,-0.169,,,,0.2788725803
1741758046624443418,-0.171,,,,0.2796429507
1741758046632147122,-0.166,,,,0.2804133211
1741758046639850879,-0.161,,,,0.2811836968
1741758046647554583,-0.159,,,,0.2819540672
1741758046655258287,-0.159,,,,0.2827244376
1741758046662961991,-0.174,,,,0.283494808
1741758046670665695,-0.181,,,,0.2842651784
1741758046678369399,-0.176,,,,0.2850355488
1741758046686073103,-0.164,,,,0.2858059192
1741758046693776807,-0.154,,,,0.2865762896
1741758046701480511,-0.137,,,,0.28734666
1741758046709184215,-0.103,,,,0.2881170304
1741758046716887919,-0.093,,,,0.2888874008
1741758046724591623,-0.122,,,,0.2896577712
1741758046732295327,-0.139,,,,0.2904281416
1741758046739999031,-0.139,,,,0.291198512
1741758046747702735,-0.132,,,,0.2919688824
1741758046755406439,-0.125,,,,0.2927392528
1741758046763110143,-0.127,,,,0.2935096232
1741758046770813847,-0.122,,,,0.2942799936
1741758046778517551,-0.117,,,,0.295050364
1741758046786221255,-0.12,,,,0.2958207344
1741758046793924959,-0.147,,,,0.2965911048
1741758046801628663,-0.24,,,,0.2973614752
1741758046809332367,-0.274,,,,0.2981318456
1741758046817036071,0.017,,,,0.298902216
1741758046824739775,0.637,,,,0.2996725864
1741758046832443479,1.204,,,,0.3004429568
1741758046840147183,1.16,,,,0.3012133272
1741758046847850887,0.39,,,,0.3019836976
1741758046855554591,-0.24,,,,0.302754068
1741758046863258295,-0.174,,,,0.3035244384
1741758046870961999,-0.053,,,,0.3042948088
1741758046878665703,-0.186,,,,0.3050651792
1741758046886369407,-0.208,,,,0.3058355496
1741758046894073111,-0.139,,,,0.30660592
1741758046901776815,-0.157,,,,0.3073762904
1741758046909480519,-0.159,,,,0.3081466608
1741758046917184223,-0.117,,,,0.3089170312
1741758046924887927,-0.11,,,,0.3096874016
1741758046932591631,-0.105,,,,0.310457772
1741758046940295335,-0.085,,,,0.3112281424
1741758046947999039,-0.066,,,,0.3119985128
1741758046955702743,-0.049,,,,0.3127688832
1741758046963406447,-0.034,,,,0.3135392536
1741758046971110151,-0.007,,,,0.314309624
1741758046978813855,0.019,,,,0.3150799944
1741758046986517559,0.046,,,,0.3158503648
1741758046994221263,0.085,,,,0.3166207352
