time,ecg,hr,rr,marker,norm_time
1740465465882574153,0.394,,,,0.268080004
1740465465890277718,0.581,,,,0.2688503605
1740465465897981283,0.658,,,,0.269620717
1740465465905684848,0.222,,,,0.2703910735
1740465465913388413,-0.423,,,,0.27116143
1740465465921091978,-0.464,,,,0.2719317865
1740465465928795543,-0.159,,,,0.272702143
1740465465936499108,-0.133,,,,0.2734724995
1740465465944202673,-0.208,,,,0.274242856
1740465465951906238,-0.159,,,,0.2750132125
1740465465959609803,-0.135,,,,0.275783569
1740465465967313368,-0.154,,,,0.2765539255
1740465465975016933,-0.138,,,,0.277324282
1740465465982720498,-0.118,,,,0.2780946385
1740465465990424063,-0.118,,,,0.278864995
1740465465998127628,-0.113,,,,0.2796353515
1740465466005831193,-0.101,,,,0.280405708
1740465466013534788,-0.094,,,,0.2811760675
1740465466021238074,-0.089,,,,0.2819463961
1740465466028941360,-0.084,,,,0.2827167247
1740465466036644646,-0.077,,,,0.2834870533
1740465466044347932,-0.07,,,,0.2842573819
1740465466052051218,-0.065,,,,0.2850277105
1740465466059754504,-0.06,,,,0.2857980391
1740465466067457790,-0.053,,,,0.2865683677
1740465466075161076,-0.046,,,,0.2873386963
1740465466082864362,-0.036,,,,0.2881090249
1740465466090567648,-0.026,,,,0.2888793535
1740465466098270934,-0.016,,,,0.2896496821
1740465466105974220,-0.007,,,,0.2904200107
1740465466113677506,0.0,,,,0.2911903393
1740465466121380792,0.004,,,,0.2919606679
1740465466129084078,0.019,,,,0.2927309965
1740465466136787364,0.031,,,,0.2935013251
1740465466144490650,0.033,,,,0.2942716537
1740465466152193936,0.033,,,,0.2950419823
1740465466159897222,0.033,,,,0.2958123109
1740465466167600508,0.036,,,,0.2965826395
1740465466175303794,0.031,,,,0.2973529681
1740465466183007080,0.019,,,,0.2981232967
1740465466190710366,0.002,,,,0.2988936253
1740465466198413652,-0.024,,,,0.2996639539
1740465466206116938,-0.065,,,,0.3004342825
1740465466213820224,-0.106,,,,0.3012046111
1740465466221523510,-0.142,,,,0.3019749397
1740465466229226796,-0.171,,,,0.3027452683
1740465466236930082,-0.193,,,,0.3035155969
1740465466244633368,-0.203,,,,0.3042859255
1740465466252336654,-0.205,,,,0.3050562541
1740465466260039940,-0.203,,,,0.3058265827
1740465466267743226,-0.2,,,,0.3065969113
1740465466275446512,-0.193,,,,0.3073672399
1740465466283149798,-0.184,,,,0.3081375685
1740465466290853084,-0.176,,,,0.3089078971
1740465466298556370,-0.169,,,,0.3096782257
1740465466306259656,-0.162,,,,0.3104485543
1740465466313962942,-0.154,,,,0.3112188829
1740465466321666228,-0.147,,,,0.3119892115
1740465466329369514,-0.14,,,,0.3127595401
1740465466337072800,-0.135,,,,0.3135298687
1740465466344776086,-0.133,,,,0.3143001973
1740465466352479372,-0.128,,,,0.3150705259
1740465466360182658,-0.125,,,,0.3158408545
1740465466367885944,-0.125,,,,0.3166111831
1740465466375589230,-0.123,,,,0.3173815117
1740465466383292516,-0.125,,,,0.3181518403
1740465466390995802,-0.128,,,,0.3189221689
1740465466398699088,-0.13,,,,0.3196924975
1740465466406402374,-0.13,,,,0.3204628261
1740465466414105660,-0.133,,,,0.3212331547
1740465466421808946,-0.133,,,,0.3220034833
1740465466429512232,-0.135,,,,0.3227738119
1740465466437215518,-0.138,,,,0.3235441405
1740465466444918804,-0.138,,,,0.3243144691
1740465466452622090,-0.138,,,,0.3250847977
1740465466460325376,-0.138,,,,0.3258551263
1740465466468028662,-0.138,,,,0.3266254549
1740465466475731948,-0.138,,,,0.3273957835
1740465466483435234,-0.138,,,,0.3281661121
1740465466491138520,-0.138,,,,0.3289364407
1740465466498841806,-0.138,,,,0.3297067693
1740465466506545092,-0.138,,,,0.3304770979
1740465466514248378,-0.135,,,,0.3312474265
1740465466521951664,-0.135,,,,0.3320177551
1740465466529654950,-0.133,,,,0.3327880837
1740465466537358236,-0.133,,,,0.3335584123
1740465466545061522,-0.135,,,,0.3343287409
1740465466552764808,-0.135,,,,0.3350990695
1740465466560468094,-0.13,,,,0.3358693981
1740465466568171380,-0.13,,,,0.3366397267
1740465466575874715,-0.13,60.0,969.0,X,0.3374100602
1740465466583578001,-0.13,,,,0.3381803888
1740465466591281287,-0.13,,,,0.3389507174
1740465466598984573,-0.128,,,,0.339721046
1740465466606687859,-0.125,,,,0.3404913746
1740465466614391145,-0.125,,,,0.3412617032
1740465466622094431,-0.128,,,,0.3420320318
1740465466629797717,-0.125,,,,0.3428023604
1740465466637501003,-0.123,,,,0.343572689
1740465466645204289,-0.123,,,,0.3443430176
1740465466652907575,-0.123,,,,0.3451133462
