time,ecg,hr,rr,marker,norm_time
1741759300484550408,-0.8210000000000001,,,,0.3266346103
1741759300492253694,-0.8240000000000001,,,,0.3274049389
1741759300499956980,-0.8240000000000001,,,,0.3281752675
1741759300507660266,-0.8210000000000001,,,,0.3289455961
1741759300515363552,-0.8210000000000001,,,,0.3297159247
1741759300523066838,-0.8210000000000001,,,,0.3304862533
1741759300530770124,-0.8170000000000001,,,,0.3312565819
1741759300538473410,-0.8140000000000001,,,,0.3320269105
1741759300546176696,-0.812,,,,0.3327972391
1741759300553879982,-0.812,,,,0.3335675677
1741759300561583268,-0.807,,,,0.3343378963
1741759300569286554,-0.804,,,,0.3351082249
1741759300576989840,-0.802,,,,0.3358785535
1741759300584693126,-0.799,,,,0.3366488821
1741759300592396457,-0.799,,,,0.3374192152
1741759300600100161,-0.799,,,,0.3381895856
1741759300607803865,-0.797,,,,0.338959956
1741759300615507569,-0.799,,,,0.3397303264
1741759300623211273,-0.797,,,,0.3405006968
1741759300630914977,-0.792,,,,0.3412710672
1741759300638618681,-0.792,,,,0.3420414376
1741759300646322385,-0.797,,,,0.342811808
1741759300654026089,-0.799,,,,0.3435821784
1741759300661729793,-0.799,,,,0.3443525488
1741759300669433497,-0.809,,,,0.3451229192
1741759300677137201,-0.8190000000000001,,,,0.3458932896
1741759300684840905,-0.812,,,,0.34666366
1741759300692544609,-0.804,,,,0.3474340304
1741759300700248313,-0.804,,,,0.3482044008
1741759300707952017,-0.802,,,,0.3489747712
1741759300715655721,-0.792,,,,0.3497451416
1741759300723359425,-0.785,,,,0.350515512
1741759300731063129,-0.787,,,,0.3512858824
1741759300738766833,-0.792,,,,0.3520562528
1741759300746470537,-0.79,,,,0.3528266232
1741759300754174241,-0.787,,,,0.3535969936
1741759300761877945,-0.787,,,,0.354367364
1741759300769581649,-0.79,,,,0.3551377344
1741759300777285353,-0.792,,,,0.3559081048
1741759300784989057,-0.787,,,,0.3566784752
1741759300792692761,-0.804,,,,0.3574488456
1741759300800396465,-0.883,,,,0.358219216
1741759300808100169,-1.018,,,,0.3589895864
1741759300815803873,-0.998,,,,0.3597599568
1741759300823507577,-0.517,,,,0.3605303272
1741759300831211281,0.12,,,,0.3613006976
1741759300838914985,0.053,,,,0.362071068
1741759300846618689,-0.493,,,,0.3628414384
1741759300854322393,-0.664,,,,0.3636118088
1741759300862026097,-0.684,,,,0.3643821792
1741759300869729801,-0.929,,,,0.3651525496
1741759300877433505,-1.047,,,,0.36592292
1741759300885137209,-0.952,,,,0.3666932904
1741759300892840913,-0.927,,,,0.3674636608
1741759300900544617,-0.949,,,,0.3682340312
1741759300908248321,-0.917,,,,0.3690044016
1741759300915952025,-0.898,,,,0.369774772
1741759300923655729,-0.9,,,,0.3705451424
1741759300931359433,-0.895,,,,0.3713155128
1741759300939063137,-0.885,,,,0.3720858832
1741759300946766841,-0.883,,,,0.3728562536
1741759300954470545,-0.88,,,,0.373626624
1741759300962174249,-0.873,,635.0,,0.3743969944
1741759300969877953,-0.871,,,,0.3751673648
1741759300977581657,-0.871,,,,0.3759377352
1741759300985285361,-0.866,,,,0.3767081056
1741759300992989065,-0.861,,,,0.377478476
1741759301000692769,-0.856,,,,0.3782488464
1741759301008396473,-0.853,,,,0.3790192168
1741759301016100177,-0.844,,,,0.3797895872
1741759301023803881,-0.834,,,,0.3805599576
1741759301031507585,-0.8260000000000001,,,,0.381330328
1741759301039211289,-0.8190000000000001,,,,0.3821006984
1741759301046914993,-0.807,,,,0.3828710688
1741759301054618697,-0.799,,,,0.3836414392
1741759301062322401,-0.797,,,,0.3844118096
1741759301070026105,-0.794,,,,0.38518218
1741759301077729809,-0.787,,,,0.3859525504
1741759301085433513,-0.782,,,,0.3867229208
1741759301093137217,-0.787,,,,0.3874932912
1741759301100840921,-0.79,,,,0.3882636616
1741759301108544625,-0.787,,,,0.389034032
1741759301116248329,-0.79,,,,0.3898044024
1741759301123952033,-0.794,,,,0.3905747728
1741759301131655737,-0.794,,,,0.3913451432
1741759301139359441,-0.794,,,,0.3921155136
1741759301147063145,-0.797,,,,0.392885884
1741759301154766906,-0.799,98.0,,,0.3936562601
1741759301162470471,-0.799,,,,0.3944266166
1741759301170174036,-0.797,,,,0.3951969731
1741759301177877601,-0.799,,,,0.3959673296
1741759301185581166,-0.797,,,,0.3967376861
1741759301193284731,-0.794,,,,0.3975080426
1741759301200988296,-0.792,,,,0.3982783991
1741759301208691861,-0.79,,,,0.3990487556
1741759301216395426,-0.79,,,,0.3998191121
1741759301224098991,-0.785,,,,0.4005894686
1741759301231802556,-0.78,,,,0.4013598251
1741759301239506121,-0.775,,,,0.4021301816
1741759301247209686,-0.772,,,,0.4029005381
1741759301254913251,-0.77,,,,0.4036708946
1741759301262616816,-0.767,,,,0.4044412511
1741759301270320381,-0.767,,,,0.4052116076
1741759301278023946,-0.767,,,,0.4059819641
1741759301285727511,-0.767,,,,0.4067523206
1741759301293431076,-0.767,,,,0.4075226771
1741759301301134641,-0.77,,,,0.4082930336
1741759301308838206,-0.77,,,,0.4090633901
1741759301316541771,-0.77,,,,0.4098337466
1741759301324245336,-0.772,,,,0.4106041031
1741759301331948901,-0.78,,,,0.4113744596
1741759301339652466,-0.787,,,,0.4121448161
1741759301347356031,-0.792,,,,0.4129151726
1741759301355059596,-0.792,,,,0.4136855291
1741759301362763161,-0.785,,,,0.4144558856
1741759301370466726,-0.782,,,,0.4152262421
1741759301378170291,-0.782,,,,0.4159965986
1741759301385873856,-0.775,,,,0.4167669551
1741759301393577421,-0.765,,,,0.4175373116
1741759301401280986,-0.767,,,,0.4183076681
1741759301408984551,-0.772,,,,0.4190780246
1741759301416688116,-0.77,,,,0.4198483811
1741759301424391681,-0.763,,,,0.4206187376
1741759301432095246,-0.765,,,,0.4213890941
1741759301439798811,-0.767,,,,0.4221594506
1741759301447502376,-0.765,,,,0.4229298071
1741759301455205941,-0.767,,,,0.4237001636
1741759301462909506,-0.78,,,,0.4244705201
1741759301470613071,-0.839,,,,0.4252408766
1741759301478316636,-0.966,,,,0.4260112331
1741759301486020201,-1.001,,,,0.4267815896
1741759301493723766,-0.606,,,,0.4275519461
1741759301501427331,0.056,,,,0.4283223026
1741759301509130896,0.12,,,,0.4290926591
1741759301516834461,-0.426,,,,0.4298630156
1741759301524538026,-0.655,,,,0.4306333721
1741759301532241591,-0.628,,,,0.4314037286
1741759301539945156,-0.851,,,,0.4321740851
1741759301547648721,-1.02,,,,0.4329444416
1741759301555352286,-0.937,,,,0.4337147981
1741759301563055851,-0.893,,,,0.4344851546
1741759301570759416,-0.929,,,,0.4352555111
1741759301578462981,-0.907,,,,0.4360258676
1741759301586166546,-0.878,,,,0.4367962241
1741759301593870111,-0.888,,632.0,,0.4375665806
1741759301601573676,-0.88,,,,0.4383369371
1741759301609277241,-0.868,,,,0.4391072936
1741759301616980806,-0.871,,,,0.4398776501
1741759301624684371,-0.868,,,,0.4406480066
1741759301632387936,-0.863,,,,0.4414183631
1741759301640091501,-0.858,,,,0.4421887196
1741759301647795066,-0.853,,,,0.4429590761
1741759301655498631,-0.851,,,,0.4437294326
1741759301663202196,-0.846,,,,0.4444997891
1741759301670905761,-0.844,,,,0.4452701456
1741759301678609326,-0.841,,,,0.4460405021
1741759301686312891,-0.8290000000000001,,,,0.4468108586
1741759301694016456,-0.8170000000000001,,,,0.4475812151
1741759301701720021,-0.802,,,,0.4483515716
1741759301709423586,-0.794,,,,0.4491219281
1741759301717127177,-0.785,,,,0.4498922872
1741759301724830603,-0.775,,,,0.4506626298
1741759301732534029,-0.76,,,,0.4514329724
1741759301740237455,-0.753,,,,0.452203315
1741759301747940881,-0.753,,,,0.4529736576
1741759301755644307,-0.76,,,,0.4537440002
1741759301763347733,-0.76,,,,0.4545143428
1741759301771051159,-0.755,,,,0.4552846854
1741759301778754585,-0.76,,,,0.456055028
1741759301786458011,-0.767,,,,0.4568253706
1741759301794161437,-0.763,,,,0.4575957132
1741759301801864863,-0.758,,,,0.4583660558
1741759301809568289,-0.775,,,,0.4591363984
1741759301817271715,-0.78,,,,0.459906741
1741759301824975141,-0.79,,,,0.4606770836
1741759301832678567,-0.812,,,,0.4614474262
1741759301840381993,-0.8140000000000001,,,,0.4622177688
